code,cost,date_time,etc,gubun,h_code,incl_drugs,incl_goods,kind,kind_big,kind_mid,kind_small,max_cost,min_cost,name,pid
AB901,70000,2019-07-24 18:50:46,호스피스,,2,,,상급병실료 차액,행위,기본진료료,,,,1인실,4774
BF0402AW,2640000,2019-07-24 19:02:52,,,2,,,척추극돌기간고정용,치료재료,,,,,DIAM,4775
642203580,89,2019-07-24 19:39:54,,,2,,,,약제,,,,,마이드린캅셀(녹십자),4776
655500610,40000,2019-07-24 19:45:20,,,2,,,,약제,,,,,폐렴구균(프로디악스-23 폐렴구균백신주사)-예방접종,4777
RHZ00100,200000,2019-07-25 10:22:20,,,2,,,초음파 검사료,행위,검사료,초음파 검사료,,,초음파 IVUS Sono,4778
646802660,725,2019-07-29 08:27:54,,,4,,,약제,약제,,,,,서카딘서방정2mg(멜라토닌)(건일),4779
644704020,3594,2019-07-30 20:41:17,,DREMITCH,5,,,,약제,,,,,레밋치연질캡슐 2.5mcg,4780
654802040,15598,2019-07-30 20:43:51,,MHLASE-L,5,,,,약제,,,,,액상하이랙스주,4781
648300980,744,2019-07-30 20:45:22,,DVASE100,5,,,,약제,,,,,바세린 100g/통,4782
HI101+HJ101,392330,2019-09-09 15:21:13,,,4,N,N,"뇌[뇌,해마]",행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 뇌-일반촬영+판독[테슬라3.0이상+품질관리적합],4783
HI201+HJ201,521670,2019-09-09 15:23:46,급여 인정기준 외 실시한 경우 비급여,,4,N,N,"뇌[뇌,해마]",행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 뇌-조영제 주입 전/후 촬영+판독[테슬라3.0이상+품질관리적합,4784
HI103+HJ103,426300,2019-09-09 15:25:47,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 안면 Face 촬영+판독[테슬라3.0이상+품질관리적합],4785
HI104+HJ104,426300,2019-09-09 15:27:48,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 부비동 PNS 촬영+판독[테슬라3.0이상+품질관리적합],4786
HI105+HJ105,426300,2019-09-09 15:29:14,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 안와 Orbit　촬영+판독 [테슬라3.0이상+품질관리적합],4787
HI106+HJ106,426300,2019-09-09 15:30:39,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 측두골 Temporal Bone 촬영+판독 [테슬라3.0이상+품질관리적합],4788
HI107+HJ107,426300,2019-09-09 15:32:05,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 측두하악관절 TM-Joint　촬영+판독[테슬라3.0이상+품질관리적합],4789
HI108+HJ108,426300,2019-09-09 15:33:30,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 경부 Neck 촬영+판독료[테슬라3.0이상+품질관리적합],4790
HI203+HJ203,566580,2019-09-09 15:35:51,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 안면 Face /촬영+판독/조영제 사용 [테슬라3.0이상+품질관리적합],4791
HI204+HJ204,566580,2019-09-09 15:37:15,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 부비동 PNS /촬영+판독/조영제 사용 [테슬라3.0이상+품질관리적합],4792
HI205+HJ205,566580,2019-09-09 15:38:35,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 안와 Orbit /촬영+판독/조영제 사용　[테슬라3.0이상+품질관리적합],4793
HI206+HJ206,566580,2019-09-09 15:47:44,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 측두골 Temporal Bone /촬영+판독/조영제 사용 [테슬라3.0이상+품질관리적합],4794
HI207+HJ207,566580,2019-09-09 15:49:43,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 측두하악관절 TM-Joint /촬영료+판독/조영제 사용[테슬라3.0이상+품질관리적합],4795
HI208+HJ208,566580,2019-09-09 15:52:32,급여 인정기준 외 실시한 경우 비급여,,4,N,N,두경부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),,,MRI 경부 Neck /촬영+판독/조영제 사용[테슬라3.0이상+품질관리적합],4796
BM3001RQ,34000,2019-09-17 11:15:09,,,3,N,N,피부보호제,치료재료,,,,,NDA Plus 3g (Spray),4797
DREMITCH,3549,2019-09-24 07:55:20,,,3,,,중추신경용약,약제,,,,,레밋치,4798
DSILDE100,1455,2019-09-24 16:14:38,,,3,N,N,발기부전치료제,약제,,,,,일양셀데나필 100 mg,4799
MBRID2,106713,2019-09-24 16:15:34,,,3,N,N,해독제,약제,,,,,브리디온주 2ml,4800
A2Z0010205,219910,2019-10-15 19:33:44,,간호간병입원료(내.소.정),3,N,N,1인실 입원료(병실차액),행위,기본진료료,,,,1인실 입원료(병실차액)-간호간병(내.소.정),4801
BTS01314,,2019-10-22 11:59:51,,,3,N,,인체조직(동종진피implant용),치료재료,,,1500000,1100000,"SUREDERM 4*5,　4*8",4802
RMHI124,601150,2019-10-31 17:30:17,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/흉부/심장,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),636910,601150,MRI 심장 Heart　일반촬영,4803
RMHI224,827795,2019-10-31 17:34:12,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/흉부/심장,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),874295,827795,MRI 심장 Heart 조영제사용,4804
RMHI125,402430,2019-11-01 15:22:16,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/흉부/흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),581965,402430,MRI 흉부 Chest 일반촬영,4805
RMHI225,581965,2019-11-01 15:26:06,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/흉부/흉부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613775,581965,MRI 흉부 Chest 조영제사용,4806
RMHI126,402430,2019-11-01 15:27:59,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/흉부/유방,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 유방 Breast 일반촬영,4807
RMHI226,581965,2019-11-01 15:29:32,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/흉부/유방,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613775,581965,MRI 유방 Breast 조영제사용,4808
RMHI127,402430,2019-11-01 15:34:23,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 복부 Abdomen 일반촬영,4809
RMHI227,581545,2019-11-01 15:36:44,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/복부,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),665745,581545,MRI 복부 Abdomen 조영제사용,4810
RMHI128,402430,2019-11-01 15:39:49,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/골반,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 골반 Pelvis 일반촬영,4811
RMHI228,581545,2019-11-01 15:42:27,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/골반,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613305,581545,MRI 골반 Pelvis 조영제사용,4812
RMHI129,402430,2019-11-01 15:44:08,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/췌장,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 췌장 Pancreas 일반촬영,4813
RMHI229,581545,2019-11-01 15:47:06,조영제-프로핸스주프리필드시린지(가도테리돌),"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/췌장,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613305,581545,MRI 췌장 Pancreas 조영제사용,4814
RMHI229,665745,2019-11-01 15:48:24,조영제-프리모비스트10ml,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/췌장,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),697505,665745,MRI 췌장 Pancreas 조영제사용,4815
RMHI130,402430,2019-11-01 15:50:18,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/신장 및 부신,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 신장 및 부신 Kidney and Adrenal 일반촬영,4816
RMHI130,581545,2019-11-01 15:51:49,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/신장 및 부신,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613305,581545,MRI 신장 및 부신 Kidney and Adrenal 조영제사용,4817
RMHI131,402430,2019-11-01 15:55:49,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/음낭 및 음경,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 음낭 및 음경 Scrotum and Penile 일반촬영,4818
RMHI231,581545,2019-11-01 15:57:44,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/음낭 및 음경,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613305,581545,MRI 음낭 및 음경 Scrotum and Penile 조영제사용,4819
RMHI132,402430,2019-11-01 16:00:19,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/간,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 간 Liver 일반촬영,4820
RMHI232,581545,2019-11-01 16:02:16,조영제-프로핸스주프리필드시린지(가도테리돌),"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/간,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613305,581545,MRI 간 Liver 조영제사용,4821
RMHI232,665745,2019-11-01 16:03:36,조영제-프리모비스트10ml,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/간,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),697505,665745,MRI 간 Liver 조영제사용,4822
RMHI133,402430,2019-11-01 16:07:25,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/담췌관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 담췌관 Cholangiogram 일반촬영,4823
RMHI233,581545,2019-11-01 16:09:25,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/담췌관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613305,581545,MRI 담췌관 Cholangiogram 조영제사용,4824
RMHI134,402430,2019-11-01 16:11:50,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/복부/전립선,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),426300,402430,MRI 전립선 Prostate 일반촬영,4825
RMHI234,581545,2019-11-01 16:13:07,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/복부/전립선,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),613305,581545,MRI 전립선 Prostate 조영제사용,4826
RMHI137,404380,2019-11-01 16:15:52,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,N,,MRI진단료/기본검사/혈관 [동맥 또는 정맥]-흉부혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),428330,404380,MRI 흉부혈관 Thoracic MRA 일반촬영,4827
RMHI237,584875,2019-11-01 16:16:56,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/혈관 [동맥 또는 정맥]-흉부혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),616775,584875,MRI 흉부혈관 Thoracic MRA 조영제사용,4828
RMHI138,404380,2019-11-01 16:18:38,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/혈관 [동맥 또는 정맥]-복부혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),428330,404380,MRI 복부혈관 Abdominal MRA 일반촬영,4829
RMHI238,584875,2019-11-01 16:21:03,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/혈관 [동맥 또는 정맥]-복부혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),616775,584875,MRI 복부혈관 Abdominal MRA 조영제사용,4830
RMHI240,404380,2019-11-01 16:22:29,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/혈관 [동맥 또는 정맥]-심혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),428330,404380,MRI 심혈관 Cardiovascular　MRA 일반촬영,4831
RMHI240,584875,2019-11-01 16:23:28,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/혈관 [동맥 또는 정맥]-심혈관,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),616775,584875,MRI 심혈관 Cardiovascular　MRA 조영제사용,4832
RMHI141,700040,2019-11-01 16:28:38,,"일반촬영 1.5테슬라,3테슬라 장비 구분 (판독료포함)",3,N,,MRI진단료/기본검사/전신,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),741720,700040,MRI 전신 Whole body 일반촬영,4833
RMHI241,979625,2019-11-01 16:30:27,,"조영제사용 1.5테슬라,3.0테슬라 장비구분 (판독료포함)",3,Y,,MRI진단료/기본검사/전신,행위,영상진단 및 방사선 치료료,자기공명영상진단료(MRI),1035215,979625,MRI 전신 Whole body 조영제사용,4834
AQA02602,3000,2020-01-22 08:50:40,,통원확인서[병명 기재],3,,,,제증명수수료,,,,,통원확인서[병명 기재],4835
3012000003,464,,2018-10-06,,,,,불투명.투명멸균드레싱 재료(드레싱고정용),치료재료,,,,,Fixroll Stretch(10 x 10cm)(3M SOFT CLOTH WITH LINER),4836
3010600020,799,2022-01-01 00:00:00,2019-07-24,,,,,,치료재료,,,,,Arm sling(성인용),4837
3010600017,9139,2022-01-01 00:00:00,2016-03-31,,,,,,치료재료,,,,,"CRUTCH WOODEN(With Gum Arm and Hand Cover), S",4838
3010600018,9139,2022-01-01 00:00:00,2014-09-22,,,,,,치료재료,,,,,"CRUTCH WOODEN(With Gum Arm and Hand Cover), M",4839
3010600019,9139,2022-01-01 00:00:00,2014-09-22,,,,,,치료재료,,,,,"CRUTCH WOODEN(With Gum Arm and Hand Cover), L",4840
DDULCO,17,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,Bisacodyl 5mg,4841
DBST,33,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,베스타제당의정,4842
DBC,14,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,삐콤정,4843
DACT,18,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,액티피드정,4844
DBIVONT,23,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,타스나정 500㎎,4845
DPZM,33,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,파자임95이중정,4846
DPOBA,1900,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,바네포연고 20g/Tube,4847
DCALAM,9,,2019-07-23,,,,,,약제,,,,,칼라민로션,4848
DPROO,1005,,2020-10-27,,,,,,약제,,,,,프록토세딜연고 15g/Tube,4849
LZ00900,25000,,2009-12-01,,,,,,약제,,,,,인플루엔자A/B바이러스항원검사(현장검사),4850
DBABYP,5500,,2020-11-01,,,,,,약제,,,,,Baby pow (100g),4851
DVASE100,482,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,바셀린100g,4852
DVASE,8,,2020-10-27,,,,,,약제,,,,,백색바세린,4853
DTAMI,850,,2019-02-01,,,,,,약제,,,,,유락신연고 50g/Tube,4854
DOMECLEAN,7807,,2020-02-01,,,,,,약제,,,,,오메크린 크림 5%/Omeclean Cream 5%,4855
DPREPAO,2985,2021-11-01 00:00:00,2020-11-01,,,,,,약제,,,,,푸레파인연고(28g/tube),4856
AQA01601,10000,,2018-01-01,일반진단서(1부),,,,,제증명수수료,,,,,일반진단서,4857
AQA02201,15000,,2018-01-01,"진단서,영문 등 외국어 [1부]",,,,,제증명수수료,,,,,영문 등 외국어 일반진단서,4858
AQA02801,10000,,2018-01-01,근로능력평가용진단서(1부),,,,,제증명수수료,,,,,근로능력평가용진단서,4859
AW400101,20000,,2015-01-22,건강진단서[1부],,,,,제증명수수료,,,,,건강진단서,4860
AQA01501,10000,,2018-01-01,일반소견서(1부),,,,,제증명수수료,,,,,일반소견서(보험회사 제출용),4861
AQA01503,15000,,2018-01-01,"일반소견서,영문 [1부]",,,,,제증명수수료,,,,,영문일반소견서(보험회사 제출용),4862
AQA00400,10000,,2013-07-01,보장구검진소견서,,,,,제증명수수료,,,,,보장구검진소견서,4863
AQA00200,39640,2022-01-01 00:00:00,2021-01-01,노인장기요양보험 의사소견서,,,,,제증명수수료,,,,,노인장기요양보험 의사소견서,4864
